transaction_id,sender_id,receiver_id,amount,timestamp
T829,A00031,A00142,4348.53,2026-01-06 18:35:00
T1924,A00033,A00012,4371.79,2026-01-11 13:45:00
T8022,MULE009,MULE016,8531.0,2026-01-09 18:20:00
T7339,A00324,MULE017,9319.76,2026-01-14 16:58:00
T4463,A00310,A00293,3783.46,2026-01-26 03:36:00
T5337,A00386,A00270,2281.35,2026-01-27 04:52:00
T9015,MULE015,MULE020,8479.0,2026-01-02 20:39:00
T519,A00014,A00185,2814.71,2026-01-17 18:56:00
T11091,MULE010,SHELL002,562.91,2026-01-23 15:07:00
T9268,MULE002,MULE006,8235.0,2026-01-15 02:50:00
T451,A00284,A00053,3585.86,2026-01-24 11:30:00
T488,A00205,A00381,2254.71,2026-01-18 14:19:00
T3718,A00351,A00309,2273.9,2026-01-12 00:12:00
T3593,A00265,A00338,3192.46,2026-01-22 15:03:00
T1984,A00040,A00264,1049.69,2026-01-29 13:58:00
T4605,A00210,A00063,4656.38,2026-01-26 03:03:00
T1767,A00087,A00294,352.94,2026-01-14 06:40:00
T10147,MULE002,MULE001,8052.0,2026-01-03 07:42:00
T3014,A00008,A00078,4492.86,2026-01-07 17:05:00
T5703,A00399,A00391,3937.79,2026-01-14 16:13:00
T8160,MULE003,MULE001,8325.0,2026-01-18 10:41:00
T12009,MULE003,SHELL006,877.77,2026-01-06 14:05:00
T3209,A00258,A00351,3591.73,2026-01-22 07:35:00
T12996,SHELL012,A00378,6101.59,2026-01-24 18:58:00
T3313,A00254,A00362,3702.57,2026-01-17 05:53:00
T11386,SHELL009,A00380,6950.96,2026-01-01 16:16:00
T11780,SHELL018,A00087,9785.9,2026-01-18 08:30:00
T8654,MULE005,MULE008,8913.0,2026-01-28 23:48:00
T4266,A00168,A00314,4196.76,2026-01-02 13:43:00
T3442,A00119,A00150,3373.08,2026-01-23 07:27:00
T2803,A00337,A00225,892.99,2026-01-17 02:22:00
T3708,A00115,A00071,3087.56,2026-01-23 21:48:00
T11694,SHELL017,A00325,3145.25,2026-01-02 17:03:00
T11003,MULE002,SHELL002,622.62,2026-01-11 02:03:00
T7573,A00155,MULE018,9779.45,2026-01-17 07:21:00
T812,A00150,A00017,1446.78,2026-01-25 11:12:00
T5804,A00068,A00075,1128.12,2026-01-10 20:41:00
T6591,A00219,A00311,691.39,2026-01-23 09:11:00
T1007,A00050,A00026,2025.22,2026-01-26 00:22:00
T3434,A00249,A00096,3694.45,2026-01-13 20:40:00
T178,A00204,A00367,1071.82,2026-01-27 22:43:00
T2239,A00263,A00303,3650.61,2026-01-23 04:55:00
T12666,SHELL002,A00326,6319.34,2026-01-02 22:51:00
T9252,MULE008,MULE007,8978.0,2026-01-11 12:31:00
T3028,A00224,A00196,1496.64,2026-01-20 21:51:00
T3329,A00095,A00338,2212.32,2026-01-03 09:04:00
T10475,MULE008,MULE003,8925.0,2026-01-14 18:23:00
T248,A00237,A00212,365.6,2026-01-24 14:16:00
T3462,A00393,A00284,410.98,2026-01-03 05:45:00
T2689,A00141,A00362,2912.46,2026-01-29 17:18:00
T3528,A00170,A00295,3882.7,2026-01-27 22:48:00
T219,A00153,A00302,4951.15,2026-01-14 21:33:00
T1770,A00130,A00068,3117.41,2026-01-13 12:36:00
T12845,MULE003,SHELL018,617.22,2026-01-05 19:10:00
T12826,SHELL006,A00339,5726.72,2026-01-15 06:26:00
T2338,A00288,A00331,706.53,2026-01-26 10:57:00
T1627,A00215,A00158,1616.64,2026-01-21 07:25:00
T9600,MULE019,MULE010,8711.0,2026-01-08 01:03:00
T9239,MULE020,MULE019,8442.0,2026-01-19 12:05:00
T7052,A00125,MULE016,9846.72,2026-01-05 00:53:00
T51,A00062,A00127,1201.02,2026-01-16 09:16:00
T10665,MULE009,MULE010,8438.0,2026-01-27 05:13:00
T5538,A00215,A00038,2008.48,2026-01-25 16:16:00
T10500,MULE019,MULE013,8309.0,2026-01-17 09:43:00
T3600,A00096,A00386,206.57,2026-01-29 01:30:00
T8950,MULE007,MULE002,8353.0,2026-01-23 18:28:00
T4650,A00092,A00059,3848.01,2026-01-16 08:40:00
T4953,A00177,A00209,3188.73,2026-01-10 20:37:00
T11325,MULE001,SHELL016,566.14,2026-01-19 09:46:00
T8599,MULE016,MULE011,8918.0,2026-01-16 00:10:00
T8597,MULE003,MULE011,8236.0,2026-01-10 03:10:00
T3080,A00240,A00382,4064.16,2026-01-20 20:17:00
T2456,A00012,A00091,4230.12,2026-01-05 14:31:00
T9623,MULE004,MULE020,8901.0,2026-01-07 04:49:00
T11913,MULE008,SHELL005,1340.11,2026-01-25 03:01:00
T5153,A00380,A00211,4419.64,2026-01-05 14:06:00
T2792,A00330,A00264,4146.06,2026-01-02 14:41:00
T6346,A00058,A00196,281.57,2026-01-05 19:31:00
T5887,A00009,A00270,3819.45,2026-01-30 22:02:00
T1982,A00215,A00326,4569.31,2026-01-17 04:49:00
T938,A00232,A00285,3765.58,2026-01-12 08:54:00
T4119,A00181,A00107,4715.22,2026-01-20 03:59:00
T6065,A00237,A00378,3040.42,2026-01-03 21:08:00
T4411,A00325,A00322,2752.87,2026-01-04 05:27:00
T397,A00317,A00236,4176.93,2026-01-17 11:14:00
T3814,A00190,A00225,4625.67,2026-01-06 01:16:00
T12299,MULE007,SHELL015,630.46,2026-01-19 19:20:00
T5515,A00344,A00383,776.05,2026-01-14 12:10:00
T10924,MULE001,MULE010,8561.0,2026-01-20 14:32:00
T10374,MULE014,MULE010,8890.0,2026-01-30 08:25:00
T3527,A00065,A00268,2977.85,2026-01-18 10:16:00
T8535,MULE017,MULE015,8355.0,2026-01-20 08:50:00
T12514,SHELL001,A00194,10438.84,2026-01-12 00:42:00
T3659,A00221,A00141,1792.39,2026-01-21 20:17:00
T12280,SHELL015,A00335,3402.51,2026-01-30 00:33:00
T9953,MULE020,MULE010,8693.0,2026-01-10 13:56:00
T8763,MULE012,MULE011,8042.0,2026-01-24 14:00:00
T2678,A00097,A00382,4715.84,2026-01-27 01:41:00
T3070,A00338,A00291,3192.95,2026-01-02 10:21:00
T2471,A00192,A00256,2642.57,2026-01-09 03:30:00
T11291,MULE011,SHELL004,1302.17,2026-01-19 13:13:00
T252,A00358,A00249,694.99,2026-01-29 16:09:00
T2168,A00383,A00185,4638.56,2026-01-13 21:01:00
T3859,A00213,A00098,1130.6,2026-01-05 03:10:00
T4554,A00108,A00001,4956.03,2026-01-08 10:28:00
T8678,MULE009,MULE006,8222.0,2026-01-19 02:21:00
T3998,A00165,A00360,1309.79,2026-01-25 11:56:00
T1723,A00059,A00304,3020.77,2026-01-15 19:23:00
T150,A00366,A00147,1249.02,2026-01-16 06:50:00
T4630,A00303,A00115,2301.43,2026-01-14 15:59:00
T9189,MULE001,MULE010,8300.0,2026-01-22 10:20:00
T2030,A00203,A00206,3505.68,2026-01-05 15:06:00
T4192,A00032,A00227,1006.15,2026-01-01 06:53:00
T11752,SHELL012,A00207,10189.53,2026-01-11 17:34:00
T12755,MULE004,SHELL009,966.81,2026-01-13 04:59:00
T201,A00170,A00181,3543.99,2026-01-13 07:54:00
T6833,A00059,A00244,366.56,2026-01-28 06:21:00
T3195,A00026,A00129,774.82,2026-01-13 21:24:00
T1666,A00243,A00019,3263.7,2026-01-22 21:55:00
T896,A00135,A00365,4877.75,2026-01-29 13:25:00
T11735,MULE014,SHELL011,505.72,2026-01-08 09:15:00
T7502,A00140,MULE003,9038.97,2026-01-26 05:22:00
T9045,MULE011,MULE005,8092.0,2026-01-07 05:08:00
T5894,A00390,A00293,2283.16,2026-01-03 18:51:00
T11961,MULE006,SHELL017,530.26,2026-01-23 13:35:00
T7349,A00087,MULE010,9740.16,2026-01-05 08:40:00
T6326,A00290,A00022,3741.9,2026-01-22 12:13:00
T10526,MULE019,MULE008,8606.0,2026-01-02 06:22:00
T1419,A00364,A00137,3066.39,2026-01-18 23:56:00
T84,A00005,A00235,3143.68,2026-01-26 14:56:00
T8695,MULE018,MULE006,8532.0,2026-01-24 13:05:00
T9404,MULE009,MULE004,8680.0,2026-01-18 01:32:00
T3117,A00116,A00088,531.28,2026-01-17 18:54:00
T3083,A00202,A00053,2959.88,2026-01-27 17:47:00
T7855,A00223,MULE013,9829.04,2026-01-24 13:20:00
T1179,A00338,A00302,4785.33,2026-01-07 03:03:00
T12408,SHELL011,A00164,3165.21,2026-01-08 10:55:00
T11741,MULE013,SHELL012,797.3,2026-01-25 16:30:00
T11944,SHELL015,A00335,9247.53,2026-01-10 02:38:00
T3412,A00161,A00051,1801.99,2026-01-08 12:52:00
T4353,A00367,A00001,4476.6,2026-01-23 23:03:00
T430,A00067,A00305,3573.29,2026-01-04 20:32:00
T12864,SHELL010,A00162,4943.26,2026-01-17 04:14:00
T9294,MULE011,MULE008,8820.0,2026-01-02 14:52:00
T6799,A00280,A00206,3445.69,2026-01-21 03:38:00
T10602,MULE009,MULE012,8309.0,2026-01-01 05:19:00
T1218,A00021,A00079,4650.28,2026-01-28 03:57:00
T4661,A00398,A00207,1140.56,2026-01-09 15:41:00
T4280,A00079,A00071,2552.86,2026-01-15 16:44:00
T3234,A00326,A00012,1005.56,2026-01-30 22:07:00
T1237,A00321,A00034,1132.83,2026-01-29 15:35:00
T12923,MULE013,SHELL010,710.33,2026-01-03 07:12:00
T294,A00055,A00122,1968.69,2026-01-17 08:04:00
T8319,MULE018,MULE016,8025.0,2026-01-13 01:36:00
T8384,MULE018,MULE016,8432.0,2026-01-04 01:16:00
T10581,MULE016,MULE018,8930.0,2026-01-10 09:12:00
T8404,MULE012,MULE003,8550.0,2026-01-19 19:46:00
T9337,MULE004,MULE020,8608.0,2026-01-02 17:47:00
T3376,A00267,A00226,1653.0,2026-01-09 21:01:00
T12225,MULE017,SHELL002,1139.65,2026-01-28 16:12:00
T6607,A00235,A00094,1343.65,2026-01-13 17:27:00
T11708,SHELL016,A00351,4567.07,2026-01-03 07:24:00
T12902,SHELL006,A00371,6863.0,2026-01-11 03:29:00
T1040,A00020,A00203,4458.91,2026-01-16 02:04:00
T625,A00006,A00134,3303.05,2026-01-11 18:06:00
T11332,SHELL009,A00263,13261.53,2026-01-12 13:46:00
T1373,A00212,A00181,2630.87,2026-01-01 10:37:00
T705,A00248,A00338,2490.49,2026-01-01 07:13:00
T10709,MULE011,MULE004,8530.0,2026-01-03 22:43:00
T11529,MULE002,SHELL014,510.84,2026-01-07 08:50:00
T11385,MULE010,SHELL009,1001.81,2026-01-16 09:49:00
T4352,A00328,A00330,2322.91,2026-01-09 13:42:00
T1594,A00316,A00137,3067.46,2026-01-28 20:51:00
T6272,A00321,A00355,4607.34,2026-01-26 22:13:00
T11423,MULE012,SHELL012,1463.43,2026-01-17 13:04:00
T1262,A00028,A00385,4668.61,2026-01-25 23:29:00
T3255,A00179,A00300,3125.63,2026-01-19 09:01:00
T3405,A00370,A00302,1468.57,2026-01-05 09:50:00
T6352,A00220,A00264,3404.88,2026-01-06 18:36:00
T4615,A00076,A00022,4432.67,2026-01-11 22:10:00
T10032,MULE012,MULE011,8410.0,2026-01-05 17:47:00
T2056,A00135,A00254,2996.12,2026-01-18 04:39:00
T7757,A00080,MULE001,9875.72,2026-01-05 04:04:00
T6120,A00009,A00184,1998.27,2026-01-05 10:02:00
T764,A00210,A00345,2546.59,2026-01-29 19:46:00
T2544,A00364,A00070,1702.84,2026-01-22 03:04:00
T8865,MULE016,MULE013,8479.0,2026-01-22 23:27:00
T2268,A00391,A00260,2542.12,2026-01-05 12:27:00
T10932,MULE016,MULE017,8628.0,2026-01-17 12:33:00
T1881,A00235,A00215,938.89,2026-01-16 15:16:00
T5720,A00287,A00174,4044.49,2026-01-07 02:20:00
T1003,A00085,A00311,4459.79,2026-01-08 03:35:00
T6551,A00197,A00135,3798.02,2026-01-22 21:02:00
T6385,A00154,A00279,4946.06,2026-01-04 17:47:00
T4442,A00165,A00105,4010.35,2026-01-27 11:25:00
T6197,A00088,A00334,1544.56,2026-01-13 14:29:00
T12169,MULE019,SHELL002,662.23,2026-01-12 16:39:00
T5750,A00368,A00029,2318.75,2026-01-19 18:43:00
T11416,SHELL004,A00080,14012.01,2026-01-07 17:08:00
T3306,A00291,A00024,4955.6,2026-01-01 16:16:00
T12999,MULE019,SHELL002,819.32,2026-01-03 14:30:00
T2859,A00263,A00234,2568.71,2026-01-24 21:31:00
T721,A00244,A00139,328.15,2026-01-04 09:12:00
T8803,MULE008,MULE014,8414.0,2026-01-15 06:35:00
T3101,A00163,A00164,1070.94,2026-01-03 06:14:00
T11617,MULE005,SHELL013,629.44,2026-01-05 18:53:00
T1087,A00382,A00158,2160.32,2026-01-16 01:53:00
T6831,A00073,A00335,2603.91,2026-01-15 22:53:00
T2999,A00164,A00291,253.48,2026-01-28 08:32:00
T5956,A00094,A00136,345.23,2026-01-17 08:57:00
T3296,A00333,A00180,2214.43,2026-01-14 19:24:00
T4514,A00387,A00022,428.66,2026-01-18 04:14:00
T7671,A00040,MULE004,9898.02,2026-01-14 06:41:00
T10824,MULE018,MULE019,8145.0,2026-01-30 19:24:00
T5640,A00285,A00279,2310.62,2026-01-26 17:46:00
T8030,MULE011,MULE002,8693.0,2026-01-28 21:21:00
T8993,MULE002,MULE004,8495.0,2026-01-18 20:23:00
T12673,MULE006,SHELL017,1421.59,2026-01-06 17:04:00
T3245,A00142,A00005,4910.59,2026-01-17 06:45:00
T6131,A00202,A00248,1443.87,2026-01-16 14:35:00
T11709,MULE008,SHELL019,1353.23,2026-01-21 02:13:00
T4654,A00181,A00091,2000.62,2026-01-09 14:45:00
T3773,A00060,A00227,508.59,2026-01-09 23:36:00
T12630,SHELL001,A00074,4458.7,2026-01-20 05:34:00
T12784,SHELL014,A00203,9660.48,2026-01-21 03:44:00
T931,A00184,A00395,1117.42,2026-01-15 00:45:00
T4878,A00369,A00269,4469.94,2026-01-01 11:39:00
T8014,MULE013,MULE011,8612.0,2026-01-13 18:00:00
T114,A00180,A00329,2596.09,2026-01-25 09:41:00
T1327,A00358,A00272,2201.89,2026-01-22 22:36:00
T7468,A00112,MULE011,9051.35,2026-01-28 03:52:00
T1394,A00096,A00281,1387.96,2026-01-13 06:15:00
T3722,A00004,A00384,258.38,2026-01-19 11:50:00
T7845,A00131,MULE002,9719.64,2026-01-25 16:49:00
T3464,A00081,A00275,2038.08,2026-01-11 10:29:00
T1409,A00132,A00177,197.19,2026-01-06 12:25:00
T12861,MULE013,SHELL010,1341.53,2026-01-12 18:38:00
T12477,MULE014,SHELL007,671.33,2026-01-26 07:57:00
T9881,MULE010,MULE008,8776.0,2026-01-19 17:39:00
T5666,A00246,A00089,4038.16,2026-01-13 13:35:00
T8013,MULE002,MULE013,8612.0,2026-01-11 03:38:00
T8470,MULE009,MULE011,8156.0,2026-01-19 23:26:00
T5793,A00283,A00236,323.25,2026-01-09 12:43:00
T1176,A00367,A00174,628.05,2026-01-19 20:42:00
T2272,A00175,A00147,2574.61,2026-01-04 21:05:00
T7497,A00072,MULE008,9142.68,2026-01-07 17:44:00
T4640,A00200,A00288,3656.03,2026-01-09 01:35:00
T1587,A00336,A00290,4593.85,2026-01-15 10:47:00
T7238,A00393,MULE006,9839.02,2026-01-30 22:55:00
T2445,A00169,A00084,613.75,2026-01-02 22:05:00
T9470,MULE005,MULE009,8257.0,2026-01-18 21:08:00
T7683,A00328,MULE001,9103.01,2026-01-19 08:31:00
T1706,A00068,A00048,4082.97,2026-01-22 07:28:00
T7767,A00254,MULE004,9400.24,2026-01-30 15:49:00
T6126,A00213,A00330,4037.86,2026-01-02 10:06:00
T1990,A00399,A00249,2118.77,2026-01-08 10:04:00
T2302,A00174,A00121,4046.4,2026-01-27 11:15:00
T1428,A00135,A00317,860.84,2026-01-30 19:15:00
T10647,MULE019,MULE007,8030.0,2026-01-28 12:20:00
T5360,A00054,A00116,4214.7,2026-01-29 07:59:00
T2010,A00181,A00083,4290.18,2026-01-28 21:30:00
T7825,A00093,MULE017,9946.95,2026-01-26 12:57:00
T10874,MULE012,MULE019,8817.0,2026-01-02 08:36:00
T3861,A00058,A00234,179.11,2026-01-18 07:05:00
T3167,A00001,A00251,4378.77,2026-01-22 12:10:00
T7989,A00368,MULE010,9666.55,2026-01-04 03:11:00
T1922,A00068,A00243,1798.83,2026-01-21 04:48:00
T2055,A00288,A00081,2582.76,2026-01-18 19:29:00
T4794,A00298,A00365,3714.3,2026-01-07 03:41:00
T9264,MULE008,MULE001,8238.0,2026-01-13 14:48:00
T7625,A00250,MULE006,9992.43,2026-01-15 09:04:00
T4399,A00293,A00096,3356.74,2026-01-21 07:15:00
T9318,MULE014,MULE003,8042.0,2026-01-14 03:50:00
T7838,A00070,MULE009,9784.71,2026-01-18 12:24:00
T9573,MULE015,MULE004,8852.0,2026-01-03 08:52:00
T11680,SHELL017,A00275,4144.67,2026-01-13 09:23:00
T12825,MULE010,SHELL006,1077.41,2026-01-09 06:10:00
T103,A00184,A00108,3442.13,2026-01-05 16:16:00
T2436,A00278,A00398,813.56,2026-01-22 08:50:00
T11950,SHELL009,A00377,5749.7,2026-01-25 07:12:00
T2953,A00123,A00145,897.53,2026-01-05 20:17:00
T2326,A00146,A00111,997.08,2026-01-23 05:53:00
T5495,A00138,A00396,3131.21,2026-01-02 21:49:00
T12234,SHELL008,A00251,6287.07,2026-01-19 02:32:00
T11381,MULE017,SHELL003,1405.26,2026-01-12 02:09:00
T5921,A00203,A00277,4172.86,2026-01-02 11:41:00
T435,A00110,A00175,4743.57,2026-01-23 03:08:00
T6322,A00007,A00014,4012.8,2026-01-10 20:08:00
T7493,A00031,MULE009,9987.29,2026-01-05 13:32:00
T6012,A00023,A00140,2912.09,2026-01-11 05:09:00
T3943,A00389,A00150,1200.7,2026-01-05 16:33:00
T5702,A00186,A00031,1585.66,2026-01-14 01:24:00
T7681,A00245,MULE010,9457.62,2026-01-17 00:45:00
T5827,A00090,A00321,3332.47,2026-01-17 18:16:00
T6671,A00086,A00362,618.88,2026-01-17 02:28:00
T3711,A00292,A00321,2412.38,2026-01-05 03:21:00
T4468,A00139,A00249,710.36,2026-01-12 04:54:00
T104,A00182,A00400,2843.43,2026-01-19 11:52:00
T6250,A00178,A00060,596.18,2026-01-14 04:57:00
T9220,MULE007,MULE011,8625.0,2026-01-13 10:04:00
T8910,MULE006,MULE004,8944.0,2026-01-12 05:21:00
T536,A00289,A00022,4143.66,2026-01-02 06:59:00
T5383,A00255,A00211,345.01,2026-01-20 20:00:00
T2911,A00365,A00040,3965.4,2026-01-07 18:21:00
T1563,A00299,A00340,2681.32,2026-01-12 15:01:00
T9089,MULE013,MULE004,8317.0,2026-01-20 10:31:00
T7703,A00084,MULE010,9159.06,2026-01-19 05:06:00
T3208,A00050,A00071,2680.2,2026-01-15 06:09:00
T7504,A00117,MULE012,9889.02,2026-01-05 15:10:00
T1154,A00077,A00286,4471.1,2026-01-28 21:27:00
T6841,A00339,A00010,2342.45,2026-01-24 11:58:00
T8460,MULE014,MULE012,8310.0,2026-01-15 05:43:00
T6499,A00067,A00104,3416.55,2026-01-27 18:20:00
T10324,MULE020,MULE015,8093.0,2026-01-10 12:56:00
T12957,MULE003,SHELL001,888.86,2026-01-25 18:34:00
T6751,A00382,A00116,1954.65,2026-01-07 05:26:00
T7485,A00390,MULE012,9404.69,2026-01-02 04:16:00
T34,A00006,A00349,3631.54,2026-01-25 10:30:00
T9542,MULE002,MULE003,8356.0,2026-01-11 23:42:00
T10587,MULE002,MULE009,8421.0,2026-01-12 14:53:00
T2969,A00257,A00265,4962.17,2026-01-28 16:54:00
T1580,A00348,A00314,4376.24,2026-01-11 08:24:00
T8261,MULE011,MULE002,8057.0,2026-01-15 17:35:00
T10658,MULE020,MULE009,8193.0,2026-01-02 13:03:00
T374,A00290,A00337,2063.84,2026-01-07 10:57:00
T7837,A00007,MULE016,9638.3,2026-01-01 21:38:00
T4129,A00212,A00027,1077.11,2026-01-16 08:50:00
T9902,MULE001,MULE020,8703.0,2026-01-18 18:26:00
T3078,A00138,A00141,2459.72,2026-01-05 04:27:00
T12220,SHELL003,A00345,4485.72,2026-01-13 21:12:00
T11607,MULE001,SHELL020,936.01,2026-01-30 13:16:00
T12304,SHELL020,A00242,2942.81,2026-01-08 01:34:00
T4304,A00235,A00201,3048.88,2026-01-08 12:30:00
T12668,SHELL004,A00212,4972.07,2026-01-23 04:17:00
T2663,A00017,A00066,2539.83,2026-01-04 23:07:00
T1011,A00106,A00088,3227.13,2026-01-04 17:29:00
T2291,A00044,A00019,2733.42,2026-01-18 17:58:00
T4510,A00080,A00068,1285.44,2026-01-28 17:09:00
T2755,A00141,A00006,579.94,2026-01-11 02:43:00
T12397,MULE014,SHELL005,507.06,2026-01-16 03:49:00
T7488,A00141,MULE004,9837.99,2026-01-01 05:33:00
T7775,A00159,MULE018,9966.21,2026-01-08 21:29:00
T6299,A00082,A00139,1919.03,2026-01-11 22:21:00
T8293,MULE004,MULE018,8073.0,2026-01-09 22:16:00
T10468,MULE006,MULE020,8489.0,2026-01-15 10:13:00
T3012,A00288,A00306,1072.94,2026-01-27 07:51:00
T5915,A00152,A00094,1033.42,2026-01-19 12:59:00
T7938,A00250,MULE001,9441.63,2026-01-14 06:57:00
T5806,A00365,A00261,182.75,2026-01-05 19:55:00
T8619,MULE020,MULE014,8957.0,2026-01-01 08:40:00
T3474,A00011,A00008,3738.99,2026-01-25 15:40:00
T928,A00104,A00070,3921.69,2026-01-27 14:39:00
T4004,A00303,A00224,416.82,2026-01-08 19:09:00
T10910,MULE005,MULE002,8756.0,2026-01-07 15:59:00
T6078,A00367,A00375,838.31,2026-01-18 18:50:00
T9996,MULE004,MULE006,8564.0,2026-01-26 15:43:00
T7964,A00333,MULE016,9989.37,2026-01-18 07:28:00
T8206,MULE019,MULE014,8826.0,2026-01-20 04:52:00
T4092,A00394,A00108,3652.06,2026-01-02 23:47:00
T9736,MULE012,MULE016,8479.0,2026-01-21 17:23:00
T12074,SHELL004,A00250,8678.9,2026-01-14 11:11:00
T6498,A00057,A00399,3116.29,2026-01-08 00:53:00
T6602,A00037,A00231,2376.31,2026-01-01 21:06:00
T11692,SHELL008,A00190,9261.3,2026-01-25 01:26:00
T7066,A00012,MULE019,9093.83,2026-01-01 00:08:00
T3648,A00373,A00233,2230.95,2026-01-22 03:38:00
T11760,SHELL018,A00218,4890.22,2026-01-22 13:49:00
T1238,A00397,A00110,4338.26,2026-01-20 07:20:00
T9545,MULE020,MULE003,8027.0,2026-01-19 11:30:00
T8646,MULE008,MULE012,8408.0,2026-01-19 05:10:00
T11890,SHELL011,A00387,4744.33,2026-01-02 15:20:00
T12426,SHELL020,A00306,2777.2,2026-01-02 21:16:00
T1079,A00363,A00293,4098.47,2026-01-16 14:49:00
T12448,SHELL001,A00129,8126.84,2026-01-14 21:30:00
T8372,MULE020,MULE012,8413.0,2026-01-27 16:15:00
T5400,A00314,A00035,2011.7,2026-01-05 17:13:00
T12061,MULE012,SHELL017,1281.37,2026-01-25 15:08:00
T11174,SHELL007,A00061,3915.58,2026-01-15 15:09:00
T11532,SHELL018,A00301,6399.61,2026-01-21 22:20:00
T11425,MULE006,SHELL004,1492.1,2026-01-10 18:29:00
T3878,A00018,A00377,4372.94,2026-01-19 13:16:00
T4765,A00251,A00111,3999.04,2026-01-16 01:15:00
T1386,A00094,A00392,4588.43,2026-01-13 18:07:00
T9900,MULE020,MULE008,8703.0,2026-01-23 13:35:00
T3352,A00090,A00076,4369.07,2026-01-30 20:30:00
T5130,A00363,A00279,4057.87,2026-01-05 19:37:00
T3354,A00095,A00351,2582.92,2026-01-21 00:56:00
T677,A00190,A00048,2724.61,2026-01-09 16:03:00
T5863,A00215,A00104,1989.72,2026-01-16 19:37:00
T11351,MULE005,SHELL020,1158.4,2026-01-09 21:54:00
T5080,A00320,A00062,4400.98,2026-01-24 07:34:00
T7628,A00385,MULE013,9612.98,2026-01-19 16:37:00
T9206,MULE002,MULE020,8609.0,2026-01-29 15:36:00
T1618,A00013,A00092,2323.04,2026-01-10 04:33:00
T11832,SHELL009,A00345,6830.56,2026-01-05 08:20:00
T2457,A00011,A00347,772.49,2026-01-30 19:17:00
T222,A00339,A00042,869.58,2026-01-08 21:51:00
T10071,MULE001,MULE003,8431.0,2026-01-27 06:09:00
T2233,A00249,A00242,196.18,2026-01-21 10:59:00
T5041,A00356,A00336,2262.89,2026-01-17 05:52:00
T2184,A00146,A00349,4908.54,2026-01-06 13:14:00
T1644,A00166,A00189,4497.9,2026-01-04 01:54:00
T5953,A00374,A00398,4796.36,2026-01-22 16:13:00
T10052,MULE013,MULE006,8801.0,2026-01-07 16:14:00
T11389,MULE017,SHELL019,1154.41,2026-01-14 05:16:00
T458,A00164,A00051,4211.96,2026-01-30 13:55:00
T7788,A00368,MULE008,9073.58,2026-01-05 00:25:00
T9677,MULE014,MULE005,8218.0,2026-01-19 02:19:00
T5835,A00010,A00130,926.76,2026-01-08 04:54:00
T334,A00107,A00301,1158.16,2026-01-11 14:29:00
T5269,A00020,A00011,3770.21,2026-01-12 22:55:00
T6953,A00026,A00146,155.41,2026-01-12 04:30:00
T10747,MULE012,MULE007,8562.0,2026-01-26 23:47:00
T7272,A00222,MULE013,9023.94,2026-01-22 05:36:00
T4831,A00366,A00021,3162.58,2026-01-03 09:55:00
T6119,A00399,A00306,1843.87,2026-01-10 06:03:00
T3373,A00323,A00281,3696.36,2026-01-25 12:41:00
T3017,A00065,A00325,2301.71,2026-01-27 07:44:00
T1374,A00359,A00135,1316.46,2026-01-05 05:35:00
T1955,A00342,A00185,2048.03,2026-01-20 11:05:00
T5564,A00225,A00132,2667.69,2026-01-12 00:16:00
T1517,A00221,A00372,1684.91,2026-01-11 22:55:00
T7402,A00345,MULE017,9083.22,2026-01-18 21:58:00
T6985,A00140,A00187,3584.72,2026-01-14 11:36:00
T1956,A00190,A00198,1926.87,2026-01-13 22:54:00
T10073,MULE006,MULE001,8431.0,2026-01-03 09:54:00
T5181,A00385,A00394,298.15,2026-01-01 18:56:00
T9200,MULE006,MULE005,8415.0,2026-01-06 17:30:00
T12699,MULE012,SHELL006,1126.97,2026-01-10 07:46:00
T4502,A00086,A00121,184.19,2026-01-09 21:24:00
T12043,MULE014,SHELL018,518.54,2026-01-22 11:37:00
T725,A00040,A00154,896.01,2026-01-11 22:39:00
T4330,A00046,A00307,1899.76,2026-01-22 12:04:00
T6024,A00255,A00227,3227.58,2026-01-22 20:46:00
T5825,A00375,A00142,3974.7,2026-01-03 01:11:00
T10150,MULE018,MULE012,8028.0,2026-01-01 12:54:00
T796,A00271,A00328,1635.68,2026-01-18 16:29:00
T1954,A00309,A00310,2606.62,2026-01-03 13:13:00
T71,A00339,A00368,2484.69,2026-01-09 15:25:00
T2577,A00328,A00380,1238.88,2026-01-27 17:40:00
T840,A00109,A00254,1415.83,2026-01-13 21:45:00
T7701,A00187,MULE008,9986.4,2026-01-27 07:52:00
T7730,A00062,MULE019,9581.98,2026-01-22 14:32:00
T456,A00028,A00203,2559.83,2026-01-11 17:31:00
T2129,A00391,A00027,3242.73,2026-01-09 08:41:00
T11728,SHELL006,A00088,4640.89,2026-01-30 06:27:00
T5229,A00272,A00333,4731.25,2026-01-05 20:54:00
T5929,A00025,A00084,893.74,2026-01-26 10:40:00
T3039,A00146,A00138,4410.08,2026-01-13 00:54:00
T2271,A00394,A00004,1302.05,2026-01-22 13:22:00
T8983,MULE018,MULE003,8352.0,2026-01-01 21:20:00
T2088,A00031,A00268,1083.18,2026-01-22 01:09:00
T2151,A00210,A00075,240.99,2026-01-12 21:57:00
T5585,A00350,A00200,364.52,2026-01-09 01:29:00
T1702,A00361,A00306,4467.25,2026-01-29 15:32:00
T10270,MULE014,MULE012,8416.0,2026-01-04 04:21:00
T684,A00125,A00357,3061.57,2026-01-10 07:22:00
